ASSEMBLY_RUN,SAMPLE_NAME,ct_modified,Prefilt_reads,set,ASSEMBLY_QUALITY
FAX56321_01,PV96045,19.9,28527,ALL,Passed
FAX56321_01,PV96046,16.830131145000003,44107,ALL,Passed
FAX56321_01,PV96050,16.4,52366,ALL,Passed
FAX56321_01,PV96052,20.7,27817,ALL,Passed
FAX56321_01,PV96053,24.5,1616,ALL,Passed
FAX56321_01,PV96054,19.1,22961,ALL,Passed
FAX56321_01,PV96056,15.81029314,33993,ALL,Passed
FAX56321_01,PV96059,16.1,26114,ALL,Passed
FAX56321_01,PV96060,16.7,42449,ALL,Passed
FAX56321_01,PV96062,24.1,100,ALL,Failed
FAX56321_01,PV96063,18.686963395,28945,ALL,Passed
FAX56321_01,PV96066,23.9,4388,ALL,Passed
FAX56321_01,PV96067,25.376828735,3344,ALL,Passed
FAX56321_01,PV96068,18.6,33982,ALL,Passed
FAX56321_01,PV96070,23.5,9210,ALL,Passed
FAX56321_01,PV96073,25.8,1903,ALL,Passed
FAX56321_01,PV96077,22.9,1991,ALL,Passed
FAX56321_01,PV96078,22.3,895,ALL,Passed
FAX56321_01,PV96080,25.4262555,202,ALL,Failed
FAX56321_01,PV96084,14.2,54184,ALL,Passed
FAX56321_01,PV96085,21.9,10329,ALL,Passed
FAX56321_01,PV96089,25.232541095000002,896,ALL,Passed
FAX56321_01,PV96090,15.4,35689,ALL,Passed
FAX56321_01,PV96092,18.6,61398,ALL,Passed
FAX56321_01,PV96093,22.6,4041,ALL,Passed
FAX56321_01,PV96095,18.5,19838,ALL,Passed
FAX56321_01,PV96097,18.3,52971,ALL,Passed
FAX56321_01,PV96100,20.5,35444,ALL,Passed
FAX56321_01,PV96101,21.3,17847,ALL,Passed
FAX56321_01,PV96102,23.1,8179,ALL,Passed
FAX56321_01,PV96103,25.718001415,3303,ALL,Passed
FAX56321_01,PV96105,20.3,42433,ALL,Passed
FAX56321_01,PV96106,22.7,12571,ALL,Passed
FAX56321_01,PV96107,17.7,21073,ALL,Passed
FAX56321_01,PV96108,26,86,ALL,Failed
FAX56321_01,PV96109,19.8,19090,BM,Passed
FAX57457_01,PV96109_P1,NA,95603,ALL,Passed
FAX56321_01,PV96119,25.658379465,126,ALL,Failed
FAX56321_01,PV96121,21.962589424999997,16776,ALL,Passed
FAX56321_01,PV96122,22.5410446,321,ALL,Passed
FAX56321_01,PV96126,25.503595670000003,3303,ALL,Passed
FAX57457_01,PV96129,24.49778027,17272,ALL,Passed
FAX57457_01,PV96132,21.1,38852,ALL,Passed
FAX57457_01,PV96133,22.96041507,52311,ALL,Passed
FAX57457_01,PV96134,20.8,24489,ALL,Passed
FAX57457_01,PV96135,21.6,9314,ALL,Passed
FAX57457_01,PV96139,16.47875715,60466,ALL,Passed
FAX57457_01,PV96140,16.9445763,45434,ALL,Passed
FAX57457_01,PV96141,16.050621215,47935,ALL,Passed
FAX57457_01,PV96151,16.4,43657,ALL,Passed
FAX57457_01,PV96153,13.5,74703,ALL,Passed
FAX57457_01,PV96155,27.46846788,712,ALL,Passed
FAX57457_01,PV96164,13.5,82081,ALL,Passed
FAX57457_01,PV96165,20.9,39827,ALL,Passed
FAX57457_01,PV96166,22.6,4960,ALL,Passed
FAX57457_01,PV96169,22,9893,ALL,Passed
FAX57457_01,PV96171,18.3,53252,ALL,Passed
FAX57457_01,PV96172,19.1,50015,ALL,Passed
FAX57457_01,PV96174,24.6,737,ALL,Passed
FAX57457_01,PV96175,15.8,56988,ALL,Passed
FAX57457_01,PV96176,26.78633825,5429,ALL,Passed
FAX57457_01,PV96178,17.5,10012,ALL,Passed
FAX57457_01,PV96179,17.1,77371,ALL,Passed
FAX57457_01,PV96180,19,32475,ALL,Passed
FAX57457_01,PV96183,17.8,70938,ALL,Passed
FAX57457_01,PV96187,17.4,54788,ALL,Passed
FAX57457_01,PV96189,24.495238479999998,3192,ALL,Passed
FAX57457_01,PV96191,14.6,58799,ALL,Passed
FAX57457_01,PV96192,20.2,32589,ALL,Passed
FAX57457_01,PV96193,18.1,46790,ALL,Passed
FAX57457_01,PV96195,26.549766310000003,1614,ALL,Passed
FAX57457_01,PV96196,21.7,33570,ALL,Passed
FAX57457_01,PV96198,21.7,5569,ALL,Passed
FAX57457_01,PV96199,24.824172509999997,12317,ALL,Passed
FAX57457_01,PV96200,23.757470605,6222,ALL,Passed
FAX57457_01,PV96202,28,534,ALL,Passed
FAX57457_01,PV96206,22.121098175,24577,ALL,Passed
FAX57457_01,PV96208,24.139519704999998,1824,ALL,Passed
FAX57457_01,PV96210,15.254611155,80778,ALL,Passed
FAX57457_01,PV96211,25.738631465,2752,ALL,Passed
FAX57457_01,PV96212,19.017992470000003,72068,ALL,Passed
FAX57457_01,PV96219,13.21810936,76633,ALL,Passed
FAX57457_01,PV96222,20.5,26198,ALL,Passed
FAX57457_01,PV96223,16.7,40947,ALL,Passed
FAX57457_01,PV96225,17.339066695,28995,ALL,Passed
FAX57457_01,PV96228,15.571809510000001,58511,ALL,Passed
FAX57457_01,PV96230,23.5,3270,ALL,Passed
FAX57457_01,PV96231,24.5,2362,ALL,Passed
FAX57457_01,PV96232,23.6,14986,ALL,Passed
FAX57457_01,PV96234,21.7,7883,ALL,Passed
FAX57457_01,PV96238,16.3,37896,ALL,Passed
FAX57457_01,PV96239,21.8,25415,ALL,Passed
FAX57457_01,PV96240,16.7,29403,ALL,Passed
FAX57457_01,PV96244,17.02608943,33212,ALL,Passed
FAX57457_01,PV96246,21.540856695000002,14066,ALL,Passed
FAX57457_01,PV96247,28.19036778,81,ALL,Failed
FAX57457_01,PV96248,27.1,1591,ALL,Passed
FAX57457_01,PV96250,24.945056495000003,20639,BM,Passed
FAX57457_01,PV96251,19.8,15448,ALL,Passed
FAX57457_01,PV96253,22.2,16990,ALL,Passed
FAX57457_01,PV96255,26.48782449,2943,ALL,Passed
FAX57457_01,PV96256,18.8,35853,ALL,Passed
FAX57457_01,PV96259,19.3,12529,ALL,Passed
FAX57457_01,PV96260,24,850,ALL,Passed
FAX57457_01,PV96262,17.8,43230,ALL,Passed
FAX57457_01,PV96264,17.1,382,ALL,Passed
FAX57457_01,PV96266,20.5,10652,ALL,Passed
FAX57457_01,PV96267,25.7196614,2572,ALL,Passed
FAX57457_01,PV96270,15.44139095,62974,ALL,Passed
FAX57457_01,PV96273,24.304190175,11048,ALL,Passed
FAX57457_01,PV96279,23.1,10917,ALL,Passed
FAX57457_01,PV96280,23.820595195,12183,ALL,Passed
FAX57457_01,PV96284,16.6,19535,ALL,Passed
FAX57457_01,PV96286,23.3,667,ALL,Failed
FAX57457_01,PV96289,26.101784865,4834,ALL,Passed
FAX57457_01,PV96291,24.81358006,3558,ALL,Passed
FAX57457_01,PV96295,15.338125375,8980,ALL,Passed
FAX57457_01,PV96296,29.23465037,801,ALL,Passed
FAX57457_01,PV96299,21.410994235,31918,ALL,Passed
FAX57457_01,PV96300,26.265168365,651,ALL,Passed
FAX57457_01,PV96301,19.045852240000002,52270,ALL,Passed
FAX57457_01,PV96302,25.177240474999998,5008,ALL,Passed
FAX57457_01,PV96303,24.29712824,4880,ALL,Passed
FAX57457_01,PV96304,19.180094150000002,32003,ALL,Passed
FAX84847_01,PV96308,17.6,55250,ALL,Passed
FAX84847_01,PV96309,26.3,494,ALL,Passed
FAX84847_01,PV96310,27.47529615,570,ALL,Passed
FAX84847_01,PV96312,26.19498839,7665,ALL,Passed
FAX84847_01,PV96315,22.9703467,11952,ALL,Passed
FAX84847_01,PV96316,20.8,24788,ALL,Passed
FAX84847_01,PV96317,16.9,42920,ALL,Passed
FAX84847_01,PV96320,16.752206975,38389,ALL,Passed
FAX84847_01,PV96321,16.4,43197,ALL,Passed
FAX84847_01,PV96322,22.3,9167,ALL,Passed
FAX84847_01,PV96328,15.7,18641,ALL,Passed
FAX84847_01,PV96333,15.8495666,61937,ALL,Passed
FAX84847_01,PV96335,27.701470465,1148,ALL,Passed
FAX84847_01,PV96338,20.06282602,38574,ALL,Passed
FAX84847_01,PV96339,26.8,1067,ALL,Passed
FAX84847_01,PV96340,22.39671966,3975,ALL,Passed
FAX84847_01,PV96341,26.4,83,ALL,Failed
FAX84847_01,PV96343,17.4,26207,ALL,Passed
FAX84847_01,PV96345,21.6,11903,ALL,Passed
FAX84847_01,PV96346,20.7,25152,ALL,Passed
FAX84847_01,PV96347,27.18880562,497,ALL,Passed
FAX84847_01,PV96348,25.2,1025,ALL,Passed
FAX84847_01,PV96355,20.53120155,15703,ALL,Passed
FAX84847_01,PV96357,24,2595,ALL,Passed
FAX84847_01,PV96359,20.6,12603,ALL,Passed
FAX84847_01,PV96361,13.3,57255,ALL,Passed
FAX84847_01,PV96363,22.4,6657,ALL,Passed
FAX84847_01,PV96364,20.76716201,31041,ALL,Passed
FAX84847_01,PV96365,20.191756910000002,34784,ALL,Passed
FAX84847_01,PV96366,16.7,52841,ALL,Passed
FAX84847_01,PV96368,23.5,6159,ALL,Passed
FAX84847_01,PV96369,24.86144487,8247,ALL,Passed
FAX84847_01,PV96370,27.512235214999997,5599,ALL,Passed
FAX84847_01,PV96371,21.6769952,10679,ALL,Passed
FAX84847_01,PV96373,28.50527914,337,ALL,Passed
FAX84847_01,PV96375,15.453913585,55978,ALL,Passed
FAX84847_01,PV96376,26.80490503,779,ALL,Passed
FAX84847_01,PV96377,27.26486931,422,ALL,Passed
FAX84847_01,PV96378,26.18219252,656,ALL,Passed
FAX84847_01,PV96379,30.019722515,222,ALL,Passed
FAX84847_01,PV96380,27.207495295,1003,ALL,Passed
FAX84847_01,PV96381,21.026306675,27233,ALL,Passed
FAX84847_01,PV96382,22.457770435,33582,ALL,Passed
FAX84847_01,PV96384,22.13145677,11606,ALL,Passed
FAX84847_01,PV96386,28.68239427,214,ALL,Passed
FAX84847_01,PV96387,20.2,9994,ALL,Passed
FAX84847_01,PV96388,20.2,12724,ALL,Passed
FAX84847_01,PV96390,25.1,2639,ALL,Passed
FAX84847_01,PV96391,15,46637,ALL,Passed
FAX84847_01,PV96392,27.207512025,108,ALL,Failed
FAX84847_01,PV96393,26.3,514,ALL,Passed
FAX84847_01,PV96394,25.7,234,ALL,Passed
FAX84847_01,PV96395,18.5,14883,ALL,Passed
FAX84847_01,PV96396,24.7,206,ALL,Passed
FAX84847_01,PV96397,17.8,59910,ALL,Passed
FAX84847_01,PV96398,21.890871115000003,32487,BM,Passed
FAX84847_01,PV96399,23.50890112,4861,ALL,Passed
FAX84847_01,PV96405,18,22205,ALL,Passed
FAX84847_01,PV96406,19.7,13154,ALL,Passed
FAX84847_01,PV96407,16.8,1033,ALL,Passed
FAX84847_01,PV96411,15.9,44090,ALL,Passed
FAX84847_01,PV96413,14.3,23626,ALL,Passed
FAX84847_01,PV96418,21.362020335,25545,ALL,Passed
FAX84847_01,PV96419,15.5,8208,ALL,Passed
FAX84847_01,PV96420,15.7,27700,ALL,Passed
FAX84847_01,PV96421,19.614067745,40027,ALL,Passed
FAX84847_01,PV96424,17.011068625,32771,ALL,Passed
FAX84847_01,PV96425,19.4,16918,ALL,Passed
FAX84847_01,PV96426,20.3,2114,ALL,Passed
FAX84847_01,PV96430,24.273736505,1700,ALL,Passed
FAX84847_01,PV96433,17.077640475,8027,ALL,Passed
FAX84847_01,PV96434,28.64925631,33883,ALL,Passed
FAX84847_01,PV96435,13.70728984,32379,ALL,Passed
FAX84847_01,PV96436,23.752033245,2530,ALL,Failed
FAX84847_01,PV96437,17.08208375,48479,ALL,Passed
FAX84847_01,PV96438,19.758612874999997,11659,ALL,Passed
FAX84847_01,PV96441,26.501326874999997,553,ALL,Passed
FAX84847_01,PV96445,24.89605689,23188,ALL,Passed
FAX84847_01,PV96446,27.027939250000003,7883,ALL,Passed
FAX84847_01,PV96447,19.8916759,16116,ALL,Passed
FAX84847_01,PV96448,21.35,22677,ALL,Passed
FAY13657_01,PV96544,20.3,4266,ALL,Passed
FAY13657_01,PV96558,20.14912528,3521,ALL,Passed
FAY13657_01,PV96581,19.857723795,12380,ALL,Passed
FAY13657_01,PV96582,20.2,4892,ALL,Passed
FAY13657_01,PV96597,23.072477305,1316,ALL,Passed
FAY13657_01,PV96598,17.7,12110,ALL,Passed
FAY13657_01,PV96601,19.1,3073,ALL,Passed
FAY13657_01,PV96605,21.26193748,6143,ALL,Passed
FAY13657_01,PV96606,18.6,8319,ALL,Passed
FAY13657_01,PV96608,19.7,1175,ALL,Passed
FAY13657_01,PV96609,15.3,15669,ALL,Passed
FAY13657_01,PV96613,17.4,9971,ALL,Passed
FAY13657_01,PV96622,22.4,1260,ALL,Passed
FAY13657_01,PV96623,22.80736819,1447,ALL,Passed
FAY13657_01,PV96627,15.207765355,14578,ALL,Passed
FAY13657_01,PV96629,22.1,843,ALL,Passed
FAY13657_01,PV96634,13.85885124,20705,ALL,Passed
FAY13657_01,PV96636,14.3,13395,ALL,Passed
FAY13657_01,PV96652,18.5,6469,ALL,Passed
FAY13657_01,PV96654,13.4,10257,ALL,Passed
FAY13657_01,PV96658,14.7,1640,ALL,Passed
FAY13657_01,PV96670,25.4,123,ALL,Failed
FAY13657_01,PV96671,15.951692610000002,9840,ALL,Passed
FAY13657_01,PV96672,21.4,2160,ALL,Passed
FAX82808_01,PV96771,20.065095200000002,19120,ALL,Passed
FAX82808_01,PV96773,20.8,4207,ALL,Passed
FAX82808_01,PV96774,19.2,9709,ALL,Passed
FAX82808_01,PV96787,22.9,528,ALL,Passed
FAX82808_01,PV96796,15.2,8628,ALL,Passed
FAX82808_01,PV96797,18.3,8436,ALL,Passed
FAX82808_01,PV96803,21.9,301,ALL,Passed
FAX82808_01,PV96815,23.9,1260,ALL,Passed
FAX82808_01,PV96819,21.6,4308,ALL,Passed
FAX82808_01,PV96822,20.6,4193,ALL,Passed
FAX82808_01,PV96829,15.5,4482,ALL,Passed
FAX82808_01,PV96834,20.6,4956,ALL,Passed
FAX82808_01,PV96839,19.3,3143,ALL,Passed
FAX82808_01,PV96857,24.64654274,1614,ALL,Passed
FAX82808_01,PV96867,18.4,2440,ALL,Passed
FAX82808_01,PV96878,21.7,4495,ALL,Passed
FAX82808_01,PV96892,17.660215954999998,5614,ALL,Passed
FAX82808_01,PV96893,17.2,5808,ALL,Passed
FAX82808_01,PV96899,12.3,1428,ALL,Passed
FAX82808_01,PV96906,18,17815,ALL,Passed
FAX82808_01,PV96910,20.2,5800,ALL,Passed
FAX82808_01,PV96918,16.8,22881,ALL,Passed
FAX82808_01,PV96920,18.4,13482,ALL,Passed
FAX82808_01,PV96924,23.1,1128,ALL,Passed
FAX82808_01,PV96928,20.6,4755,ALL,Passed
FAX82808_01,PV96932,14.09562217684725,15020,ALL,Passed
FAX82808_01,PV96949,13.988537874999999,21893,ALL,Passed
FAX82808_01,PV96962,24.964803095,370,ALL,Passed
FAX82808_01,PV96968,14.8,22962,ALL,Passed
FAX82808_01,PV96970,21.6,2353,ALL,Passed
FAX82808_01,PV96972,17.6,7126,ALL,Passed
FAX82808_01,PV96976,16.6,25851,ALL,Passed
FAX82808_01,PV96979,17.3,14752,ALL,Passed
FAX82808_01,PV96986,21.5,2249,ALL,Passed
